Date,FT,Season,Time,Transect,Plants,Plants_name,Plants' status,Pollinators,Scientific_name,Scientificn,Sub species,Insect order,PN,Activity,,,
19-11-2023,IDH,Post-monsoon,11:00,7,Isodon coetsa,I. coetsa,Native,Megachile sp.,Megachile sp.,Megachile sp.,,Hymenoptera,1,Nectaring,,,
19-11-2023,IDH,Post-monsoon,11:00,7,Bidens pilosa,B. pilosa,Invasive,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
19-11-2023,IDH,Post-monsoon,02:10,8,Ageratum conyzoides,A. conyzoides,Invasive,Glassy Tiger,Parantica aglea,P. aglea,,Lepidoptera,5,Nectaring,,,
19-11-2023,IDH,Post-monsoon,02:10,8,Ageratum conyzoides,A. conyzoides,Invasive,Lepidotrigona arcifera,Lepidotrigona arcifera,L. arcifera,,Hymenoptera,4,Nectaring,,,
19-11-2023,IDH,Post-monsoon,02:35,9,Bidens pilosa,B. pilosa,Invasive,Small Grass Yellow,Eurema brigitta,E. brigitta,,Lepidoptera,1,Nectaring,,,
19-11-2023,IDH,Post-monsoon,02:35,9,Bidens pilosa,B. pilosa,Invasive,Glassy Tiger,Parantica aglea,P. aglea,,Lepidoptera,1,Nectaring,,,
19-11-2023,IDH,Post-monsoon,02:35,9,Ageratum conyzoides,A. conyzoides,Invasive,Apis cerana indica,Apis cerana indica,A. cerana,,Hymenoptera,4,Nectaring,,,
19-11-2023,IDH,Post-monsoon,02:55,10,Persicaria chinensis,P. chinensis,Native,Grey Pansy,Junonia atlites,J. atlites,,Lepidoptera,1,Nectaring,,,
19-11-2023,IDH,Post-monsoon,02:55,10,Mikania micrantha,M. micrantha,Invasive,Grey Pansy,Junonia atlites,J. atlites,,Lepidoptera,1,Nectaring,,,
19-11-2023,IDH,Post-monsoon,03:15,11,Isodon coetsa,I. coetsa,Native,Megachile sp.,Megachile sp.,Megachile sp.,,Hymenoptera,2,Nectaring,,,
19-11-2023,IDH,Post-monsoon,03:15,11,Mikania micrantha,M. micrantha,Invasive,Habropoda sp.,Habropoda sp.,Habropoda sp.,,Hymenoptera,2,Nectaring,,,
19-11-2023,IDH,Post-monsoon,03:45,13,Persicaria chinensis,P. chinensis,Native,Megachile sp.,Megachile sp.,Megachile sp.,,Hymenoptera,2,Nectaring,,,
19-11-2023,IDH,Post-monsoon,03:45,13,Persicaria chinensis,P. chinensis,Native,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Nectaring,,,
19-11-2023,IDH,Post-monsoon,03:45,13,Persicaria chinensis,P. chinensis,Native,Lepidotrigona arcifera,Lepidotrigona arcifera,L. arcifera,,Hymenoptera,4,Nectaring,,,
19-11-2023,IDH,Post-monsoon,03:45,13,Persicaria chinensis,P. chinensis,Native,Himalayan Purple Sapphire,Heliophorus epicles,H. epicles,,Lepidoptera,1,Nectaring,,,
19-11-2023,IDH,Post-monsoon,04:10,12,Bidens pilosa,B. pilosa,Invasive,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
19-11-2023,IDH,Post-monsoon,04:10,12,Bidens pilosa,B. pilosa,Invasive,Punchinello,Zemeros flegyas,Z. flegyas,,Lepidoptera,1,Nectaring,,,
19-11-2023,IDH,Post-monsoon,04:10,12,Bidens pilosa,B. pilosa,Invasive,Small Branded Swift,Pelopidas mathias,P. mathias,,Lepidoptera,1,Nectaring,,,
20-11-2023,IDH,Post-monsoon,07:30,5,Mikania micrantha,M. micrantha,Invasive,Habropoda sp.,Habropoda sp.,Habropoda sp.,,Hymenoptera,4,Nectaring,,,
20-11-2023,IDH,Post-monsoon,07:30,5,Persicaria chinensis,P. chinensis,Native,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,1,Nectaring,,,
20-11-2023,IDH,Post-monsoon,07:30,5,Isodon coetsa,I. coetsa,Native,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
20-11-2023,IDH,Post-monsoon,07:30,5,Persicaria chinensis,P. chinensis,Native,Common Grass Yellow,Eurema hecabe,E. hecabe,,Lepidoptera,1,Nectaring,,,
21-11-2023,IDH,Post-monsoon,07:49,3,Pseuderanthemum sp.,Pseuderanthemum sp.,Native,Amegilla calceifera,Amegilla calceifera,A. calceifera,,Hymenoptera,1,Nectaring,,,
21-11-2023,IDH,Post-monsoon,07:49,3,Ageratum conyzoides,A. conyzoides,Invasive,Dark Blue Tiger,Tirumala septentrionis,T. septentrionis,,Lepidoptera,1,Nectaring,,,
21-11-2023,IDH,Post-monsoon,07:49,3,Persicaria chinensis,P. chinensis,Native,Pea Blue,Lampides boeticus,L. boeticus,,Lepidoptera,1,Nectaring,,,
21-11-2023,IDH,Post-monsoon,07:49,3,Persicaria chinensis,P. chinensis,Native,Lepidotrigona arcifera,Lepidotrigona arcifera,L. arcifera,,Hymenoptera,2,Nectaring,,,
21-11-2023,IDH,Post-monsoon,07:49,3,Persicaria chinensis,P. chinensis,Native,Himalayan Spotted Sawtooth,Prioneris thestylis thestylis,P. thestylis,,Lepidoptera,1,Nectaring,,,
21-11-2023,IDH,Post-monsoon,07:49,3,Persicaria chinensis,P. chinensis,Native,Striped Blue Crow,Euploea mulciber,E. mulciber,,Lepidoptera,1,Nectaring,,,
21-11-2023,IDH,Post-monsoon,07:49,3,Persicaria chinensis,P. chinensis,Native,Common Windmill,Byasa polyeuctes,B. polyeuctes,,Lepidoptera,1,Nectaring,,,
21-11-2023,IDH,Post-monsoon,07:49,3,Persicaria chinensis,P. chinensis,Native,Grey Pansy,Junonia atlites,J. atlites,,Lepidoptera,1,Nectaring,,,
21-11-2023,IDH,Post-monsoon,07:49,3,Isodon coetsa,I. coetsa,Native,Common Grass Yellow,Eurema hecabe,E. hecabe,,Lepidoptera,1,Nectaring,,,
21-11-2023,IDH,Post-monsoon,07:49,3,Isodon coetsa,I. coetsa,Native,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Nectaring,,,
21-11-2023,IDH,Post-monsoon,08:15,2,Persicaria chinensis,P. chinensis,Native,Punchinello,Zemeros flegyas,Z. flegyas,,Lepidoptera,1,Nectaring,,,
21-11-2023,IDH,Post-monsoon,08:15,2,Urena lobata,U. lobata,Native,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
21-11-2023,IDH,Post-monsoon,09:00,7,Bidens pilosa,B. pilosa,Invasive,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
21-11-2023,IDH,Post-monsoon,09:00,7,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Amegilla calceifera,Amegilla calceifera,A. calceifera,,Hymenoptera,4,Nectaring,,,4845
21-11-2023,IDH,Post-monsoon,09:00,7,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Bombus sp.,Bombus sp.,Bombus sp.,,Hymenoptera,2,Nectaring,,,
21-11-2023,IDH,Post-monsoon,09:00,7,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Lepidotrigona arcifera,Lepidotrigona arcifera,L. arcifera,,Hymenoptera,2,Nectaring,,,
21-11-2023,IDH,Post-monsoon,09:00,7,Mikania micrantha,M. micrantha,Invasive,Grey Pansy,Junonia atlites,J. atlites,,Lepidoptera,2,Nectaring,,,
22-11-2023,PF,Post-monsoon,08:00,13,Thunbergia coccinea,T. coccinea,Native,Vespa sp.,Vespa sp.,Vespa sp.,,Hymenoptera,2,Nectaring,,Giant Hornet,
22-11-2023,PF,Post-monsoon,08:24,11,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Bombus sp.,Bombus sp.,Bombus sp.,,Hymenoptera,2,Nectaring,,,
22-11-2023,PF,Post-monsoon,08:24,11,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Amegilla calceifera,Amegilla calceifera,A. calceifera,,Hymenoptera,2,Nectaring,,,
22-11-2023,PF,Post-monsoon,08:24,11,Thunbergia coccinea,T. coccinea,Native,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
22-11-2023,PF,Post-monsoon,08:24,11,Thunbergia coccinea,T. coccinea,Native,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,2,Nectaring,,,
22-11-2023,IDH,Post-monsoon,08:24,11,Urena lobata,U. lobata,Native,Megachile sp.,Megachile sp.,Megachile sp.,,Hymenoptera,1,Nectaring,,,
23-11-2023,IDH,Post-monsoon,08:00,12,Persicaria chinensis,P. chinensis,Native,Dideopsis aegrota,Dideopsis aegrota,D. aegrota,,Diptera,4,Nectaring,,,
23-11-2023,IDH,Post-monsoon,08:00,12,Persicaria chinensis,P. chinensis,Native,White Dragontail,Lamproptera curius,L. curius,,Lepidoptera,1,Nectaring,,,
23-11-2023,IDH,Post-monsoon,08:00,12,Persicaria chinensis,P. chinensis,Native,Himalayan Spotted Sawtooth,Prioneris thestylis thestylis,P. thestylis,,Lepidoptera,1,Nectaring,,,
23-11-2023,IDH,Post-monsoon,08:00,12,Persicaria chinensis,P. chinensis,Native,Common Gull,Cepora nerissa,C. nerissa,,Lepidoptera,1,Nectaring,,,
23-11-2023,IDH,Post-monsoon,08:00,12,Persicaria chinensis,P. chinensis,Native,Common Bluebottle,Graphium sarpedon,G. sarpedon,,Lepidoptera,1,Nectaring,,,
23-11-2023,IDH,Post-monsoon,08:20,11,Isodon coetsa,I. coetsa,Native,Megachile sp.,Megachile sp.,Megachile sp.,,Hymenoptera,1,Nectaring,,,
23-11-2023,PF,Post-monsoon,09:15,6,Pseuderanthemum sp.,Pseuderanthemum sp.,Native,Amegilla calceifera,Amegilla calceifera,A. calceifera,,Hymenoptera,1,Nectaring,,,
23-11-2023,PF,Post-monsoon,09:15,6,Pseuderanthemum sp.,Pseuderanthemum sp.,Native,Small Branded Swift,Pelopidas mathias,P. mathias,,Lepidoptera,1,Nectaring,,,
23-11-2023,PF,Post-monsoon,09:15,6,,,,Large Yeoman,Cirrochroa aoris,C. aoris,,Lepidoptera,2,Flying,,,
23-11-2023,PF,Post-monsoon,09:15,6,,,,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,4,Flying,,,
23-11-2023,PF,Post-monsoon,09:15,6,,,,Yamfly,Loxura atymnus,L. atymnus,,Lepidoptera,2,Flying,,,
23-11-2023,PF,Post-monsoon,10:00,8,,,,Himalayan Purple Sapphire,Heliophorus epicles,H. epicles,,Lepidoptera,1,Flying,,,
23-11-2023,PF,Post-monsoon,10:00,8,,,,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,1,Flying,,,
23-11-2023,PF,Post-monsoon,10:20,11,Persicaria chinensis,P. chinensis,Native,Lepidotrigona arcifera,Lepidotrigona arcifera,L. arcifera,,Hymenoptera,4,Nectaring,,,
23-11-2023,PF,Post-monsoon,10:20,11,,,,Blue Peacock,Papilio arcturus,P. arcturus,,Lepidoptera,1,Flying,,,
23-11-2023,PF,Post-monsoon,10:20,11,,,,Common Grass Yellow,Eurema hecabe,E. hecabe,,Lepidoptera,1,Flying,,,
23-11-2023,PF,Post-monsoon,10:20,11,,,,Common Sailer,Neptis hylas,N. hylas,,Lepidoptera,1,Flying,,,
23-11-2023,PF,Post-monsoon,08:30,10,,,,Chocolate Tiger,Parantica melaneus,P. melaneus,,Lepidoptera,1,Flying,,,
23-11-2023,PF,Post-monsoon,08:30,10,Persicaria chinensis,P. chinensis,Native,Red Lacewing,Cethosia biblis,C. biblis,,Lepidoptera,1,Nectaring,,,
23-11-2023,PF,Post-monsoon,08:30,10,Pogostemon elsholtzioides,P. elsholtzioides,Native,Apis cerana indica,Apis cerana indica,A. cerana,,Hymenoptera,4,Nectaring,,,
23-11-2023,PF,Post-monsoon,08:30,10,Pogostemon elsholtzioides,P. elsholtzioides,Native,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Nectaring,,,
23-11-2023,PF,Post-monsoon,08:30,10,Pogostemon elsholtzioides,P. elsholtzioides,Native,Habropoda sp.,Habropoda sp.,Habropoda sp.,,Hymenoptera,1,Nectaring,,,
23-11-2023,PF,Post-monsoon,08:30,10,Achyrospermum wallichianum,A. wallichianum,Native,Megachile sp.,Megachile sp.,Megachile sp.,,Hymenoptera,1,Nectaring,,,
23-11-2023,PF,Post-monsoon,08:30,10,Persicaria chinensis,P. chinensis,Native,Common Sailer,Neptis hylas,N. hylas,,Lepidoptera,1,Nectaring,,,
23-11-2023,PF,Post-monsoon,08:55,9,Persicaria chinensis,P. chinensis,Native,Chocolate Albatross,Appias lyncida,A. lyncida,,Lepidoptera,1,Nectaring,,,
23-11-2023,PF,Post-monsoon,08:55,9,Achyrospermum wallichianum,A. wallichianum,Native,Dark Velvet Bob,Koruthaialos butleri,K. butleri,,Lepidoptera,1,Nectaring,,,
23-11-2023,PF,Post-monsoon,08:55,9,Achyrospermum wallichianum,A. wallichianum,Native,Megachile sp.,Megachile sp.,Megachile sp.,,Hymenoptera,2,Nectaring,,,
23-11-2023,PF,Post-monsoon,08:55,9,Achyrospermum wallichianum,A. wallichianum,Native,Habropoda sp.,Habropoda sp.,Habropoda sp.,,Hymenoptera,1,Nectaring,,,
23-11-2023,IDH,Post-monsoon,09:15,5,Isodon coetsa,I. coetsa,Native,White Dragontail,Lamproptera curius,L. curius,,Lepidoptera,1,Nectaring,,,
23-11-2023,IDH,Post-monsoon,09:15,5,Persicaria chinensis,P. chinensis,Native,Pea Blue,Lampides boeticus,L. boeticus,,Lepidoptera,1,Nectaring,,,
24-11-2023,IDH,Post-monsoon,02:00,3,Persicaria chinensis,P. chinensis,Native,Pea Blue,Lampides boeticus,L. boeticus,,Lepidoptera,1,Nectaring,,,
24-11-2023,IDH,Post-monsoon,02:00,3,Pseuderanthemum sp.,Pseuderanthemum sp.,Native,Great Orange Tip,Hebomoia glaucippe,H. glaucippe,,Lepidoptera,1,Nectaring,,,
24-11-2023,IDH,Post-monsoon,02:00,3,,,,Large Yeoman,Cirrochroa aoris,C. aoris,,Lepidoptera,1,Flying,,,
24-11-2023,IDH,Post-monsoon,02:00,3,Pseuderanthemum sp.,Pseuderanthemum sp.,Native,Small Branded Swift,Pelopidas mathias,P. mathias,,Lepidoptera,1,Nectaring,,,
24-11-2023,IDH,Post-monsoon,02:00,3,Pseuderanthemum sp.,Pseuderanthemum sp.,Native,Amegilla calceifera,Amegilla calceifera,A. calceifera,,Hymenoptera,2,Nectaring,,,
24-11-2023,IDH,Post-monsoon,02:00,3,,,,Common Sailer,Neptis hylas,N. hylas,,Lepidoptera,1,Basking,,,
24-11-2023,IDH,Post-monsoon,02:25,5,Persicaria chinensis,P. chinensis,Native,Large Yeoman,Cirrochroa aoris,C. aoris,,Lepidoptera,1,Nectaring,,,
24-11-2023,IDH,Post-monsoon,02:25,5,Persicaria chinensis,P. chinensis,Native,Lepidotrigona arcifera,Lepidotrigona arcifera,L. arcifera,,Hymenoptera,2,Nectaring,,,
24-11-2023,IDH,Post-monsoon,02:25,5,Persicaria chinensis,P. chinensis,Native,Small Branded Swift,Pelopidas mathias,P. mathias,,Lepidoptera,1,Nectaring,,,
24-11-2023,IDH,Post-monsoon,02:25,5,Persicaria chinensis,P. chinensis,Native,Punchinello,Zemeros flegyas,Z. flegyas,,Lepidoptera,2,Nectaring,,,
24-11-2023,IDH,Post-monsoon,02:25,5,Persicaria chinensis,P. chinensis,Native,Pale Wanderer,Pareronia avatar,P. avatar,,Lepidoptera,2,Nectaring,,,
24-11-2023,IDH,Post-monsoon,02:55,7,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Amegilla calceifera,Amegilla calceifera,A. calceifera,,Hymenoptera,2,Nectaring,,,
24-11-2023,IDH,Post-monsoon,02:55,7,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Red Helen,Papilio helenus,P. helenus,,Lepidoptera,1,Nectaring,,,
24-11-2023,IDH,Post-monsoon,02:55,7,Bidens pilosa,B. pilosa,Invasive,Red Helen,Papilio helenus,P. helenus,,Lepidoptera,1,Nectaring,,6780,
24-11-2023,IDH,Post-monsoon,02:55,7,Bidens pilosa,B. pilosa,Invasive,Red Lacewing,Cethosia biblis,C. biblis,,Lepidoptera,1,Nectaring,,,
24-11-2023,IDH,Post-monsoon,02:55,7,Persicaria chinensis,P. chinensis,Native,Red Lacewing,Cethosia biblis,C. biblis,,Lepidoptera,1,Nectaring,,,
25-11-2023,IDH,Post-monsoon,07:30,8,Alternanthera sessilis,A. sessilis,Invasive,Punchinello,Zemeros flegyas,Z. flegyas,,Lepidoptera,1,Nectaring,,,
25-11-2023,IDH,Post-monsoon,07:30,8,Urena lobata,U. lobata,Native,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
25-11-2023,IDH,Post-monsoon,07:30,8,Isodon coetsa,I. coetsa,Native,Megachile sp.,Megachile sp.,Megachile sp.,,Hymenoptera,2,Nectaring,,,
25-11-2023,IDH,Post-monsoon,07:55,4,Persicaria chinensis,P. chinensis,Native,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Nectaring,,,
25-11-2023,IDH,Post-monsoon,07:55,4,Persicaria chinensis,P. chinensis,Native,Vespa sp.,Vespa sp.,Vespa sp.,,Hymenoptera,2,Nectaring,,,
25-11-2023,IDH,Post-monsoon,07:55,4,Bidens pilosa,B. pilosa,Invasive,Bombus sp.,Bombus sp.,Bombus sp.,,Hymenoptera,2,Nectaring,,,
25-11-2023,IDH,Post-monsoon,07:55,4,Isodon coetsa,I. coetsa,Native,Common Grass Yellow,Eurema hecabe,E. hecabe,,Lepidoptera,1,Nectaring,,,
25-11-2023,IDH,Post-monsoon,08:20,3,Persicaria chinensis,P. chinensis,Native,Common Bluebottle,Graphium sarpedon,G. sarpedon,,Lepidoptera,1,Nectaring,,,
25-11-2023,IDH,Post-monsoon,08:20,3,Isodon coetsa,I. coetsa,Native,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
25-11-2023,IDH,Post-monsoon,08:20,3,Urena lobata,U. lobata,Native,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Nectaring,,,
25-11-2023,IDH,Post-monsoon,08:20,3,Persicaria chinensis,P. chinensis,Native,Dark Blue Tiger,Tirumala septentrionis,T. septentrionis,,Lepidoptera,1,Nectaring,,,
25-11-2023,IDH,Post-monsoon,08:20,3,Isodon coetsa,I. coetsa,Native,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,2,Nectaring,,,
26-11-2023,IDH,Post-monsoon,09:05,2,Persicaria chinensis,P. chinensis,Native,Small Branded Swift,Pelopidas mathias,P. mathias,,Lepidoptera,1,Nectaring,,,
26-11-2023,IDH,Post-monsoon,09:05,2,Urena lobata,U. lobata,Native,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
27-11-2023,PF,Post-monsoon,08:15,1,Achyrospermum wallichianum,A. wallichianum,Native,Common Sailer,Neptis hylas,N. hylas,,Lepidoptera,1,Nectaring,,,
27-11-2023,PF,Post-monsoon,08:15,1,Achyrospermum wallichianum,A. wallichianum,Native,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
27-11-2023,PF,Post-monsoon,08:15,1,,,,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,2,Flying,,,
27-11-2023,PF,Post-monsoon,08:50,2,Persicaria nepalensis,P. nepalensis,Native,Episyrphus sp.,Episyrphus sp.,Episyrphus sp.,,Diptera,4,Nectaring,,,
27-11-2023,PF,Post-monsoon,08:50,2,Persicaria nepalensis,P. nepalensis,Native,Indian Cabbage White,Pieris canidia,P. canidia,,Lepidoptera,1,Nectaring,,,
27-11-2023,PF,Post-monsoon,08:50,2,Persicaria chinensis,P. chinensis,Native,Chocolate Albatross,Appias lyncida,A. lyncida,,Lepidoptera,1,Nectaring,,,
27-11-2023,PF,Post-monsoon,08:50,2,Persicaria nepalensis,P. nepalensis,Native,Indian Cabbage White,Pieris canidia,P. canidia,,lepidoptera,2,Nectaring,,,
27-11-2023,PF,Post-monsoon,09:18,5,Achyrospermum wallichianum,A. wallichianum,Native,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
27-11-2023,PF,Post-monsoon,09:18,5,Strobilanthes discolor,S. discolor,Native,Bombus sp.,Bombus sp.,Bombus sp.,,Hymenoptera,2,Nectaring,,,
27-11-2023,PF,Post-monsoon,09:18,5,Strobilanthes discolor,S. discolor,Native,Amegilla calceifera,Amegilla calceifera,A. calceifera,,Hymenoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,07:30,1,Persicaria chinensis,P. chinensis,Native,Common Gull,Cepora nerissa,C. nerissa,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,07:30,1,Urena lobata,U. lobata,Native,Amegilla calceifera,Amegilla calceifera,A. calceifera,,Hymenoptera,2,Nectaring,,,
28-11-2023,IDH,Post-monsoon,07:30,1,Persicaria chinensis,P. chinensis,Native,Chocolate Tiger,Parantica melaneus,P. melaneus,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,07:30,1,Mikania micrantha,M. micrantha,Invasive,Himalayan Purple Sapphire,Heliophorus epicles,H. epicles,,Lepidoptera,2,Nectaring,,,
28-11-2023,IDH,Post-monsoon,07:30,1,Persicaria chinensis,P. chinensis,Native,Pea Blue,Lampides boeticus,L. boeticus,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,07:55,3,Persicaria chinensis,P. chinensis,Native,Apis cerana indica,Apis cerana indica,A. cerana,,Hymenoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,07:55,3,Mikania micrantha,M. micrantha,Invasive,Chocolate Pansy,Junonia iphita,J. iphita,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,07:55,3,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Bombus sp.,Bombus sp.,Bombus sp.,,Hymenoptera,3,Nectaring,,,
28-11-2023,IDH,Post-monsoon,07:55,3,Bidens pilosa,B. pilosa,Invasive,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,07:55,3,Urena lobata,U. lobata,Native,Small Branded Swift,Pelopidas mathias,P. mathias,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,08:20,5,Isodon coetsa,I. coetsa,Native,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,08:20,5,Isodon coetsa,I. coetsa,Native,Small Branded Swift,Pelopidas mathias,P. mathias,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,08:20,5,Isodon coetsa,I. coetsa,Native,Indian Cabbage White,Pieris canidia,P. canidia,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,08:20,5,Isodon coetsa,I. coetsa,Native,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,08:20,5,Isodon coetsa,I. coetsa,Native,Bombus sp.,Bombus sp.,Bombus sp.,,Hymenoptera,2,Nectaring,,,
28-11-2023,IDH,Post-monsoon,08:20,5,Isodon coetsa,I. coetsa,Native,Small Branded Swift,Pelopidas mathias,P. mathias,,Lepidoptera,1,Nectaring,,6861,
28-11-2023,IDH,Post-monsoon,08:20,5,Isodon coetsa,I. coetsa,Native,Lesser Gull,Cepora nadina,C. nadina,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,08:20,5,Isodon coetsa,I. coetsa,Native,Glassy Tiger,Parantica aglea,P. aglea,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,09:00,7,Bidens pilosa,B. pilosa,Invasive,Yellow Orange Tip,Ixias pyrene,I. pyrene,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,09:00,7,Mikania micrantha,M. micrantha,Invasive,Large Yeoman,Cirrochroa aoris,C. aoris,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,09:00,7,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Great Orange Tip,Hebomoia glaucippe,H. glaucippe,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,09:00,7,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Great Mormon,Papilio memnon,P. memnon,,Lepidoptera,1,Nectaring,,,
28-11-2023,IDH,Post-monsoon,09:00,7,Isodon coetsa,I. coetsa,Native,Pied Flat,Pseudocoladenia spp,Pseudocoladenia sp.,,Lepidoptera,1,Nectaring,,,
01-12-2023,IDH,Post-monsoon,02:05,8,Persicaria chinensis,P. chinensis,Native,Pea Blue,Lampides boeticus,L. boeticus,,Lepidoptera,1,Nectaring,,,
01-12-2023,IDH,Post-monsoon,02:05,8,Pseuderanthemum sp.,Pseuderanthemum sp.,Native,Amegilla calceifera,Amegilla calceifera,A. calceifera,,Hymenoptera,1,Nectaring,,,
01-12-2023,IDH,Post-monsoon,02:05,8,Pseuderanthemum sp.,Pseuderanthemum sp.,Native,Small Branded Swift,Pelopidas mathias,P. mathias,,Lepidoptera,1,Nectaring,,,
01-12-2023,IDH,Post-monsoon,02:30,10,Pogostemon elsholtzioides,P. elsholtzioides,Native,Small Branded Swift,Pelopidas mathias,P. mathias,,Lepidoptera,1,Nectaring,,,
01-12-2023,IDH,Post-monsoon,02:30,10,Persicaria chinensis,P. chinensis,Native,Vespa sp.,Vespa sp.,Vespa sp.,,Hymenoptera,1,Nectaring,,,
01-12-2023,IDH,Post-monsoon,02:30,10,Persicaria chinensis,P. chinensis,Native,Pied Flat,Pseudocoladenia spp,Pseudocoladenia sp.,,Lepidoptera,1,Nectaring,,,
01-12-2023,IDH,Post-monsoon,02:30,10,Persicaria chinensis,P. chinensis,Native,Dideopsis aegrota,Dideopsis aegrota,D. aegrota,,Diptera,3,Nectaring,,,
01-12-2023,IDH,Post-monsoon,02:30,10,Persicaria chinensis,P. chinensis,Native,Oriental Dark Palm-Dart,Telicota bambusae,T. bambusae,,Lepidoptera,1,Nectaring,,,
01-12-2023,IDH,Post-monsoon,02:55,11,Isodon coetsa,I. coetsa,Native,Common Grass Yellow,Eurema hecabe,E. hecabe,,Lepidoptera,1,Nectaring,,,
01-12-2023,IDH,Post-monsoon,02:55,11,Urena lobata,U. lobata,Native,Leopard Lacewing,Cethosia cyane,C. cyane,,Lepidoptera,1,Nectaring,,,
01-12-2023,IDH,Post-monsoon,03:15,13,Persicaria chinensis,P. chinensis,Native,Leopard Lacewing,Cethosia cyane,C. cyane,,Lepidoptera,1,Nectaring,,,
01-12-2023,IDH,Post-monsoon,03:15,13,Alternanthera sessilis,A. sessilis,Invasive,Lepidotrigona arcifera,Lepidotrigona arcifera,L. arcifera,,Hymenoptera,5,Nectaring,,,6969
02-12-2023,PF,Post-monsoon,08:00,1,Pogostemon elsholtzioides,P. elsholtzioides,Native,Habropoda sp.,Habropoda sp.,Habropoda sp.,,Hymenoptera,1,Nectaring,,,
02-12-2023,PF,Post-monsoon,08:00,1,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Habropoda sp.,Habropoda sp.,Habropoda sp.,,Hymenoptera,1,Nectaring,,,
02-12-2023,PF,Post-monsoon,08:00,1,Strobilanthes hamiltoniana,S. hamiltoniana,Native,Bombus sp.,Bombus sp.,Bombus sp.,,Hymenoptera,2,Nectaring,,,
02-12-2023,PF,Post-monsoon,08:00,1,Persicaria chinensis,P. chinensis,Native,Sphaerophoria sp.,Sphaerophoria sp.,Sphaerophoria sp.,,Diptera,3,Nectaring,,,
